20-08-06 20:36:28.808 -05	0414	INF:	LogFluidicsPressurePerCycle start	-- AnalyticsRunManager.cs,	LogFluidicsPressurePerCycle,	358
20-08-06 20:36:29.854 -05	0414	TRC:	IX Tx (16001377): FLU {"IxType":"ix_valve_set_position","valve":"wsv_side_a","position":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_valve_set_position_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001377} sent for gateway 39979909	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.859 -05	0279	TRC:	IX Rx (16001377): FLU {"IxType":"ix_valve_set_position_rsp","IxID":16001377,"expected_counts":0,"actual_counts":0,"retry_count":0,"Exception":"ix_exception_id_success","Message":""} for gateway 39979909	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.860 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Set Valve States: 0 of 1 repeats ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.866 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Update Drift Corrector ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.874 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, Update Drift Corrector ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.879 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, EnableFlowCellTemperatureAndWait ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.880 -05	0414	TRC:	IX Tx (16001378): FCH {"IxType":"ix_thermal_tgt_set","zone":"fc_left_back_top","milli_degrees_C":55000,"ResponseType":"Illumina.Novaseq.IX.Fch_2.ix_thermal_no_rsp, Illumina.Novaseq.IX.Fch_2, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001378} sent for gateway 19467089	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.884 -05	0394	TRC:	IX Rx (16001378): FCH {"IxType":"ix_thermal_no_rsp","IxID":16001378,"Exception":"ix_exception_id_success","Message":""} for gateway 19467089	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.884 -05	0414	TRC:	IX Tx (16001379): FCH {"IxType":"ix_thermal_tgt_set","zone":"fc_left_mid_top","milli_degrees_C":55000,"ResponseType":"Illumina.Novaseq.IX.Fch_2.ix_thermal_no_rsp, Illumina.Novaseq.IX.Fch_2, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001379} sent for gateway 19467089	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.889 -05	0314	TRC:	IX Rx (16001379): FCH {"IxType":"ix_thermal_no_rsp","IxID":16001379,"Exception":"ix_exception_id_success","Message":""} for gateway 19467089	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.889 -05	0414	TRC:	IX Tx (16001380): FCH {"IxType":"ix_thermal_tgt_set","zone":"fc_left_front_top","milli_degrees_C":55000,"ResponseType":"Illumina.Novaseq.IX.Fch_2.ix_thermal_no_rsp, Illumina.Novaseq.IX.Fch_2, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001380} sent for gateway 19467089	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.893 -05	0279	TRC:	IX Rx (16001380): FCH {"IxType":"ix_thermal_no_rsp","IxID":16001380,"Exception":"ix_exception_id_success","Message":""} for gateway 19467089	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.894 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.900 -05	0414	INF:	Recipe reagents Local reagents-Production are being used to override position 14 to recipe name VSM from machine location VSM	-- ChemistryItem.cs,	GetReagentSolutionKey,	121
20-08-06 20:36:29.905 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.907 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand, Dispense selecting [VSM, 14] ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.911 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand, Dispense selecting [VSM, 14], SetValvePosition ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.912 -05	0414	TRC:	IX Tx (16001381): RCALeft {"IxType":"ix_valve_set_position","valve":"reagent","position":14,"ResponseType":"Illumina.Novaseq.IX.Rca.ix_valve_set_position_rsp, Illumina.Novaseq.IX.Rca, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001381} sent for gateway 5777662	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.921 -05	0534	TRC:	IX Rx (16001381): RCALeft {"IxType":"ix_valve_set_position_rsp","IxID":16001381,"expected_counts":0,"actual_counts":0,"retry_count":0,"Exception":"ix_exception_id_success","Message":""} for gateway 5777662	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.923 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand, Dispense selecting [VSM, 14] ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.933 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.934 -05	0414	INF:	Dispense pressure sensor monitoring start	-- DispenseCommand.cs,	OnExecute,	75
20-08-06 20:36:29.935 -05	0414	TRC:	IX Tx (16001383): FLU {"IxType":"ix_flu_logger_start","sensor":"press1_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001383} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.939 -05	0279	TRC:	IX Rx (16001383): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001383,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.939 -05	0414	TRC:	IX Tx (16001384): FLU {"IxType":"ix_flu_logger_start","sensor":"press2_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001384} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.943 -05	0534	TRC:	IX Rx (16001384): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001384,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.943 -05	0414	TRC:	IX Tx (16001385): FLU {"IxType":"ix_flu_logger_start","sensor":"press3_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001385} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.947 -05	0055	TRC:	IX Rx (16001385): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001385,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.947 -05	0414	TRC:	IX Tx (16001386): FLU {"IxType":"ix_flu_logger_start","sensor":"press4_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001386} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.952 -05	0534	TRC:	IX Rx (16001386): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001386,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.952 -05	0414	TRC:	IX Tx (16001387): FLU {"IxType":"ix_flu_logger_start","sensor":"press_waste_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001387} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.957 -05	0360	TRC:	IX Rx (16001387): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001387,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.957 -05	0414	TRC:	IX Tx (16001388): FLU {"IxType":"ix_flu_logger_start","sensor":"press_bypass_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001388} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:29.961 -05	0360	TRC:	IX Rx (16001388): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001388,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:29.961 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand, Dispense 185 uL of [VSM, 14] to port: I ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:29.962 -05	0414	TRC:	IX Tx (16001389): FLU {"IxType":"ix_pump_dispense","pump":"pump_side_a_2","volume_ul":185,"rate_ul_per_min":2000,"port":"ix_pump_port_input","ResponseType":"Illumina.Novaseq.IX.Flu.ix_pump_empty_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001389} sent for gateway 5688722	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:30.655 -05	0469	INF:	Drift Correction FC A:  There was no valid tile found for cycle 8 drift correction.  The system is not drift correcting for lane 1, swath 1, Top surface.	-- DriftCorrector.cs,	GetNextValidOffset,	310
20-08-06 20:36:30.656 -05	0469	INF:	Drift Correction FC A:  There was no valid tile found for cycle 8 drift correction.  The system is not drift correcting for lane 1, swath 2, Top surface.	-- DriftCorrector.cs,	GetNextValidOffset,	310
20-08-06 20:36:30.657 -05	0469	INF:	Drift Correction FC A:  There was no valid tile found for cycle 8 drift correction.  The system is not drift correcting for lane 2, swath 1, Top surface.	-- DriftCorrector.cs,	GetNextValidOffset,	310
20-08-06 20:36:30.657 -05	0469	INF:	Drift Correction FC A:  There was no valid tile found for cycle 8 drift correction.  The system is not drift correcting for lane 2, swath 2, Top surface.	-- DriftCorrector.cs,	GetNextValidOffset,	310
20-08-06 20:36:30.658 -05	0469	INF:	Drift Correction FC A:  Tile chosen to use for drift correction is 40	-- DriftCorrector.cs,	UpdateDriftValues,	146
20-08-06 20:36:30.659 -05	0469	INF:	Drift Correction FC A:  Tile chosen to use for drift correction is 40	-- DriftCorrector.cs,	UpdateDriftValues,	146
20-08-06 20:36:30.659 -05	0469	INF:	Drift Correction FC A:  Tile chosen to use for drift correction is 40	-- DriftCorrector.cs,	UpdateDriftValues,	146
20-08-06 20:36:30.660 -05	0469	INF:	Drift Correction FC A:  Tile chosen to use for drift correction is 40	-- DriftCorrector.cs,	UpdateDriftValues,	146
20-08-06 20:36:30.661 -05	0469	INF:	Drift Correction FC Left:  Updating drift values from RTA for cycle 8 complete	-- DriftCorrector.cs,	UpdateDriftValues,	217
20-08-06 20:36:30.662 -05	0469	INF:	===================  ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:32.880 -05	0140	INF:	Creating http client for UCS over "http://localhost:29644/"	-- UcsService.cs,	GetHttpClient,	753
20-08-06 20:36:32.885 -05	0506	INF:	UCS process is healthy.	-- UcsProcessMonitor.cs,	Monitor,	122
20-08-06 20:36:36.089 -05	0346	TRC:	IX Rx (16001389): FLU {"IxType":"ix_pump_empty_rsp","IxID":16001389,"Exception":"ix_exception_id_success","Message":""} for gateway 5688722	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:36.090 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:36.091 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand, Dispense waiting for delay: 2 seconds ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:38.092 -05	0414	INF:	=================== Sequencing, Sequencing FC A, Read #1, Read1, Cycle #8, CompleteCycleReuse, Deblock: 0 of 1 repeats, DispenseCommand ===================	-- LogBridge.cs,	Log,	31
20-08-06 20:36:38.093 -05	0414	TRC:	IX Tx (16001447): FLU {"IxType":"ix_flu_logger_stop","sensor":"press1_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001447} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.097 -05	0346	TRC:	IX Rx (16001447): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001447,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.097 -05	0414	TRC:	IX Tx (16001448): FLU {"IxType":"ix_flu_logger_stop","sensor":"press2_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001448} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.101 -05	0363	TRC:	IX Rx (16001448): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001448,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.101 -05	0414	TRC:	IX Tx (16001449): FLU {"IxType":"ix_flu_logger_stop","sensor":"press3_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001449} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.105 -05	0311	TRC:	IX Rx (16001449): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001449,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.105 -05	0414	TRC:	IX Tx (16001450): FLU {"IxType":"ix_flu_logger_stop","sensor":"press4_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001450} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.109 -05	0478	TRC:	IX Rx (16001450): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001450,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.109 -05	0414	TRC:	IX Tx (16001451): FLU {"IxType":"ix_flu_logger_stop","sensor":"press_waste_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001451} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.113 -05	0175	TRC:	IX Rx (16001451): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001451,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.113 -05	0414	TRC:	IX Tx (16001452): FLU {"IxType":"ix_flu_logger_stop","sensor":"press_bypass_A","ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_no_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001452} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.118 -05	0394	TRC:	IX Rx (16001452): FLU {"IxType":"ix_flu_logger_no_rsp","IxID":16001452,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.118 -05	0414	TRC:	IX Tx (16001453): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press1_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001453} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.125 -05	0360	TRC:	IX Rx (16001453): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001453,"count":81,"timestamp_msec":4161916380,"read_min":1523,"read_max":1526,"read_mean":1524,"read_stddev":0,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.125 -05	0414	TRC:	IX Tx (16001454): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press2_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001454} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.131 -05	0346	TRC:	IX Rx (16001454): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001454,"count":81,"timestamp_msec":4161916381,"read_min":1556,"read_max":1558,"read_mean":1556,"read_stddev":0,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.131 -05	0414	TRC:	IX Tx (16001455): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press3_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001455} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.137 -05	0140	TRC:	IX Rx (16001455): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001455,"count":81,"timestamp_msec":4161916382,"read_min":1664,"read_max":2553,"read_mean":2230,"read_stddev":328,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.137 -05	0414	TRC:	IX Tx (16001456): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press4_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001456} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.143 -05	0298	TRC:	IX Rx (16001456): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001456,"count":81,"timestamp_msec":4161916383,"read_min":1653,"read_max":2535,"read_mean":2215,"read_stddev":326,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.143 -05	0414	TRC:	IX Tx (16001457): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press_waste_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001457} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.148 -05	0394	TRC:	IX Rx (16001457): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001457,"count":81,"timestamp_msec":4161916385,"read_min":1599,"read_max":1602,"read_mean":1601,"read_stddev":0,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.148 -05	0414	TRC:	IX Tx (16001458): FLU {"IxType":"ix_flu_logger_getstats","sensor":"press_bypass_A","startrec":0,"endrec":0,"ResponseType":"Illumina.Novaseq.IX.Flu.ix_flu_logger_getstats_rsp, Illumina.Novaseq.IX.Flu, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null","IxID":16001458} sent for gateway 3403091	-- IxGateway.cs,	SendJsonAsync,	565
20-08-06 20:36:38.154 -05	0534	TRC:	IX Rx (16001458): FLU {"IxType":"ix_flu_logger_getstats_rsp","IxID":16001458,"count":81,"timestamp_msec":4161916384,"read_min":1531,"read_max":1534,"read_mean":1531,"read_stddev":1,"Exception":"ix_exception_id_success","Message":""} for gateway 3403091	-- IxGateway.cs,	NotifyListeners,	127
20-08-06 20:36:38.154 -05	0414	INF:	Analytics: logging Dispense pressures for Dispense Left	-- PressureSensorMinMax.cs,	LogAnalyticsPressureAllLanes,	180
